id,logId,type,occurredAt,metadata,createdAt
17ef4103-a06f-45d6-97e7-8eb87d3926b5,ac4cb19c-8690-45a5-8a46-f3166e0ee567,delivered,2026-07-24 03:00:11.146+00,"{""svixId"": ""msg_3GvphDmVzasTKdBx8UMin9r4WsR""}",2026-07-24 03:00:14.769+00
f8217546-835a-4ad6-bd8b-a667a6e5fc20,a1535193-8a1f-477f-bd9a-eb1853e22f46,delivered,2026-07-24 03:00:11.09+00,"{""svixId"": ""msg_3GvphIpSrsLHayjaGfKlOQHmgpj""}",2026-07-24 03:00:14.888+00
2f606750-c49b-48d0-9806-eba5ece5674f,91d49ce5-5d2f-4951-b27a-537b179d74e0,sent,2026-07-24 03:00:09.789+00,"{""svixId"": ""msg_3GvphIPdpU0kKLaLKCbxC2THRnj""}",2026-07-24 03:00:15.005+00
d49f26a6-689f-4d71-8394-c13bbcf2295c,7ea26688-1b3a-43dc-9472-fc866e4f248e,delivered,2026-07-24 03:00:08.331+00,"{""svixId"": ""msg_3GvphIM7xoVkiOitDYcZlPEtNcd""}",2026-07-24 03:00:15.04+00
2c08b115-4133-453c-acce-788c75a60fc4,a3634e05-6a57-4b81-a9cc-cd0024914ec5,delivered,2026-07-24 03:00:08.855+00,"{""svixId"": ""msg_3GvphFg0eXMTZ7vs2RLAb8OpuGN""}",2026-07-24 03:00:15.37+00
7d6b012e-5738-455b-8ae2-a3c7f9786680,0592cef7-fb85-4480-8138-8776acf0a7f5,delivered,2026-07-24 03:00:09.747+00,"{""svixId"": ""msg_3GvphJ0nKgvMM3ATJZhWtOVWD0R""}",2026-07-24 03:00:15.454+00
ed8f3be8-fb2f-444e-87c8-4f460aa55b48,b829e473-b891-4606-a680-c8edf20c1513,sent,2026-07-24 03:00:10.387+00,"{""svixId"": ""msg_3GvphJ0GpYt07G7XVTLIWyOeYBD""}",2026-07-24 03:00:15.559+00
fae45fa7-9c0a-4d09-8880-f44e33ba22b9,1d836acf-f19f-4924-b97c-272a221b29df,sent,2026-07-24 03:00:12.825+00,"{""svixId"": ""msg_3GvphLapp5nXf0E0ccF3SW7n863""}",2026-07-24 03:00:15.624+00
2fe6aa8f-68d1-4f67-b85e-1809c99ba80c,c09b7d4a-d009-451a-adc5-a4a0ac971b1e,sent,2026-07-24 03:00:13.074+00,"{""svixId"": ""msg_3GvphJ2y5tN1niljZhvVMXkuEW7""}",2026-07-24 03:00:15.651+00
1a1266bb-e5e6-4df6-b5f5-6377016cdf21,4457c4a0-9005-4356-ae46-e8cfd54ffa95,sent,2026-07-24 03:00:10.189+00,"{""svixId"": ""msg_3GvphOdomv97sALY1diYdpzOGop""}",2026-07-24 03:00:15.88+00
275b723b-ea7c-4377-86e4-259d1e427301,ac42d4f2-47e7-43b7-be4d-969444b103a6,sent,2026-07-24 03:00:12.906+00,"{""svixId"": ""msg_3GvphHm0pebwWmWfhU1qMV8iilj""}",2026-07-24 03:00:15.913+00
88670913-3d92-4da5-8ff6-6960c5bae65e,5ff4b513-b607-4124-b55f-2100dbc6f188,sent,2026-07-24 03:00:11.323+00,"{""svixId"": ""msg_3GvphHJamzaJhLNFAE7w5J3kMnf""}",2026-07-24 03:00:15.941+00
bac7611e-e970-4d5d-aecf-1793bee218b0,8702b17e-c407-4051-abb6-86047c06f99c,delivered,2026-07-24 03:00:09.855+00,"{""svixId"": ""msg_3GvphQuvjt6S3M2ft0N9itJogL1""}",2026-07-24 03:00:16.037+00
15ddccc7-c980-4296-a5a8-0497545f00cd,5121fff9-7bb8-4637-acec-df5c64091310,delivered,2026-07-24 03:00:09.796+00,"{""svixId"": ""msg_3GvphSbxiO6llm25ZJKeObjIb3H""}",2026-07-24 03:00:16.104+00
e03ab1d6-d66f-4bbf-bcf5-8d1340e5aca7,9542f8b0-515c-4ccf-9381-7371510b63d8,opened,2026-07-24 03:00:08.769+00,"{""svixId"": ""msg_3GvphQ0cXGBWYl4gvfYefWZmcQh""}",2026-07-24 03:00:16.235+00
fd444197-1f3c-44e6-b16a-add1c024344d,7fcf9335-5a93-45ff-84dd-4fcadf4b768a,delivered,2026-07-24 03:00:09.616+00,"{""svixId"": ""msg_3GvphQKo7ayHt1KdDMk8GJWWDHD""}",2026-07-24 03:00:16.281+00
c8b3bdfb-2771-43ec-b3e3-998ce8691ff3,8ea5b7c6-5450-455b-b09e-9bf7cd44ba5e,sent,2026-07-24 03:00:14.518+00,"{""svixId"": ""msg_3GvphUtLaNswCwyXv5pz310uxZv""}",2026-07-24 03:00:16.365+00
5eb83782-075b-48bd-aaa5-efb795b8ca96,91d49ce5-5d2f-4951-b27a-537b179d74e0,delivered,2026-07-24 03:00:09.789+00,"{""svixId"": ""msg_3GvphVBXMTzYh92FMAYbaBk9tct""}",2026-07-24 03:00:16.451+00
34d5916e-e681-4386-941e-84ef5cafa3d8,60b1e55d-e371-4047-bcbb-7f000c52ea4e,opened,2026-07-24 03:00:09.794+00,"{""svixId"": ""msg_3GvphScDSSy49LCLd2MYiRW3xR1""}",2026-07-24 03:00:16.54+00
6bdafb2d-79a2-4836-9acb-56124a0836bc,b5c0a562-14fe-4d05-9bff-da52e37875ea,delivered,2026-07-24 03:00:09.89+00,"{""svixId"": ""msg_3GvphQMoppPAdLWEAkYwZJynuxz""}",2026-07-24 03:00:16.903+00
87a993be-fcfc-4603-9834-1fb70e6f1442,93623750-5ef0-40fb-adff-bff90b6ae4af,sent,2026-07-24 03:00:11.7+00,"{""svixId"": ""msg_3GvphKQfj3WwmUGu7lh9F5ZvRlf""}",2026-07-24 03:00:17.347+00
489b4329-19f5-4c76-80d8-b4c034f671da,34b2d67b-d296-438e-aaef-96a6d2b51bf9,delivered,2026-07-24 03:00:12.77+00,"{""svixId"": ""msg_3GvphY9HsUAPs7S4NJpJITNP3j5""}",2026-07-24 03:00:17.594+00
88acd33d-a214-4a26-adda-49a1e234bf29,f4f789ea-f75c-4829-ac21-16435408687f,delivered,2026-07-24 03:00:10.262+00,"{""svixId"": ""msg_3GvphcYVfuktbwJNsNnSFxzimEB""}",2026-07-24 03:00:17.795+00
ea951c71-76c3-413d-b9f5-ab9d65bacd36,20c25584-afcb-4107-aa08-50ff987b0937,delivered,2026-07-24 03:00:11.627+00,"{""svixId"": ""msg_3GvphbS51x5XZMyvYct2HoMpKj1""}",2026-07-24 03:00:17.898+00
e5262fe0-bfa9-4abf-9261-c21f69fcc353,6486b3b0-9bb7-4dff-b713-598ae55bd4d6,sent,2026-07-24 03:00:16.454+00,"{""svixId"": ""msg_3GvphkbjyVGPwXyTQnVyDbDNQit""}",2026-07-24 03:00:18.283+00
cfbfee54-f837-4510-910b-cca57485616e,3c0590e6-d015-4cc3-adf6-20da92f56fcc,delivered,2026-07-24 03:00:13.007+00,"{""svixId"": ""msg_3Gvphi0fS2r1sUTOXENOIZtx8wR""}",2026-07-24 03:00:18.493+00
cab78ab6-1e5b-453f-877b-17f6573bc93a,c413c37c-d303-4c14-9d2c-aa4c9bf1cd6b,sent,2026-07-24 03:00:14.529+00,"{""svixId"": ""msg_3GvphjPXeYP7N2kT2TyYRVfH8jH""}",2026-07-24 03:00:18.766+00
b9373343-b4ee-4c0b-a059-792b724d1544,84f96aa9-b243-413d-91ff-0cc3e48714eb,delivered,2026-07-24 03:00:09.596+00,"{""svixId"": ""msg_3GvphjjTIKeqQKxit0YDyEztgtj""}",2026-07-24 03:00:18.886+00
a0d9909d-788d-4209-94a1-a243571366c0,3f26c00b-7298-4f57-a4a2-feff474d8ab8,delivered,2026-07-24 03:00:12.88+00,"{""svixId"": ""msg_3GvphXLRAktS9RXpZv2rV11IGsB""}",2026-07-24 03:00:19.476+00
70f24048-caa4-4b40-978e-41f2c5ab5167,8ccec57a-ddbe-4830-a370-61e05a1a3652,delivered,2026-07-24 03:00:11.136+00,"{""svixId"": ""msg_3GvphkcAVyYgdzGd7HMgLvC0607""}",2026-07-24 03:00:19.803+00
69f5dd1a-1944-4d9b-b2e0-de7ba923343f,b96900a1-7b8e-45a6-8e19-8e6673f74632,delivered,2026-07-24 03:00:12.964+00,"{""svixId"": ""msg_3GvphjmV8kolZUG9YwvVxs7Aj2l""}",2026-07-24 03:00:19.954+00
b833e17e-3948-4b92-8dbd-3cb4b2959d9e,4bf06393-63ce-43fb-be9c-c9d85e1fa294,sent,2026-07-24 03:00:14.425+00,"{""svixId"": ""msg_3Gvphrh4raozUTGmTbhQzMOcOaN""}",2026-07-24 03:00:20.038+00
d47b6b88-3e3f-4abc-ad7f-6a7cdeef062a,e5785954-70e5-41db-8d90-7113eb1d1ffa,delivered,2026-07-24 03:00:13.025+00,"{""svixId"": ""msg_3GvphkJO6U4Z7FSDxkSO2djNcRb""}",2026-07-24 03:00:20.137+00
b607d49d-b97e-46f3-b2ce-a4347311184d,a4d4b350-73e1-4186-8e44-0f960b963a27,sent,2026-07-24 03:00:14.529+00,"{""svixId"": ""msg_3GvphZ3KehvPB7XoeYTslucuQwh""}",2026-07-24 03:00:20.304+00
8c65d4e4-8582-4bda-846d-a125004a69a7,bddaa675-2b41-4c4d-b40a-153fe840babb,sent,2026-07-24 03:00:14.435+00,"{""svixId"": ""msg_3GvphlkS7mH6Dhxa66c7q02p1vb""}",2026-07-24 03:00:20.357+00
9c561d72-c4b3-45cc-8bab-4b84930ddf29,18cecd19-6f68-4dc9-b3dc-215fd3340347,delivered,2026-07-24 03:00:16.511+00,"{""svixId"": ""msg_3Gvphu4zOxB6QCVPHcMHaaHqkWN""}",2026-07-24 03:00:20.422+00
4e3a6b6a-5b65-49a2-9187-eab5b7029d5a,eecc7a3b-ea8e-4673-a05f-b697c0404471,sent,2026-07-24 03:00:14.524+00,"{""svixId"": ""msg_3GvphcP1qDWlb7mOriAoY2Klfx9""}",2026-07-24 03:00:20.592+00
a3553026-2232-4a58-ba92-a9feb0666333,5b618ff9-5dd5-4ea4-a328-987032e993c4,delivered,2026-07-24 03:00:14.457+00,"{""svixId"": ""msg_3GvphxMnCRFr60JmJGwoUWrExJP""}",2026-07-24 03:00:20.648+00
0b73241e-1508-4e7d-aa73-9c1dac4208dd,d1273ccd-60f4-4a8e-961d-c5c63e2ad251,sent,2026-07-24 03:00:18.207+00,"{""svixId"": ""msg_3GvphxLLKMimzAeFtwiV8yT3kEh""}",2026-07-24 03:00:20.767+00
19a76a72-b65b-4843-9493-6b46a9c7deb2,28b6b283-4003-4ad5-b199-9fce5a97c876,sent,2026-07-24 03:00:16.322+00,"{""svixId"": ""msg_3GvphnpI9x25QpYRynUMVWrhSFr""}",2026-07-24 03:00:21.108+00
96892dd4-89a8-4ae5-a1bd-8187c9c505e8,5235cb4f-5d12-4a7a-a5c3-b2154bb1e04f,sent,2026-07-24 03:00:18.099+00,"{""svixId"": ""msg_3GvphwzQjdsmLDrd8053rT9xBfD""}",2026-07-24 03:00:21.171+00
d8a864de-58e3-493c-b4ec-dbac74d04b4c,48f55368-5e8d-49c8-8391-1caf58dd2d52,delivered,2026-07-24 03:00:16.442+00,"{""svixId"": ""msg_3GvphqagUMi7iZBq6aVdZn1mR7n""}",2026-07-24 03:00:21.561+00
2f1a3a48-4a7b-4f98-b21d-dcee068d97a1,b062af45-c6fe-4221-8209-2d397d41733b,delivered,2026-07-24 03:00:14.456+00,"{""svixId"": ""msg_3Gvphrui3oYR4TQPD853OL1ZWZj""}",2026-07-24 03:00:21.869+00
5805648c-1470-4664-bf78-eafd54dd08d5,f6f71026-03c7-4caa-844f-cfd4907d4ca6,delivered,2026-07-24 03:00:16.338+00,"{""svixId"": ""msg_3GvphqXjQqxAwuURDLcyUI4Y9pH""}",2026-07-24 03:00:22.084+00
3bacde33-98e0-410a-b6c3-a0827cd01891,07170fee-5972-43fb-9a39-681f787dbdd7,delivered,2026-07-24 03:00:14.438+00,"{""svixId"": ""msg_3GvphiOdVtxcty92b3UnfxUSjKJ""}",2026-07-24 03:00:22.518+00
361b3710-d511-4591-be77-4c47eef1a348,4753304a-0cec-4233-9ae6-df8f787c448d,sent,2026-07-24 03:00:16.284+00,"{""svixId"": ""msg_3GvphryjmZHgZyXsILoBYC7noNz""}",2026-07-24 03:00:22.772+00
9315cf1f-46d6-41fb-8b37-b5aaaeb0b30a,32df8145-fd66-4d12-ae47-fabdb252dbb4,delivered,2026-07-24 03:00:18.199+00,"{""svixId"": ""msg_3GvpiAmJ0y3vqA9EoPYofV1psHn""}",2026-07-24 03:00:22.85+00
2b7ec770-aa16-4c95-be9f-36643968bc0d,84010b4e-420d-4f60-91de-8e7e167a4510,delivered,2026-07-24 03:00:12.817+00,"{""svixId"": ""msg_3GvphtOykeXNYKBjnlij9U0gFXL""}",2026-07-24 03:00:22.986+00
fa7ce255-9bca-4bbb-b851-7bcb08dfadc5,bdd42b45-a4ce-4520-9a59-7207e795ab4c,sent,2026-07-24 03:00:16.447+00,"{""svixId"": ""msg_3GvphzJKrEjCiRz3XJQxHmqPW5H""}",2026-07-24 03:00:23.659+00
88542a83-ad15-4fe1-97ce-16cf198b2fef,0e0ded04-6289-4134-95f1-a3b156531f23,delivered,2026-07-24 03:00:14.023+00,"{""svixId"": ""msg_3Gvphyhl35MfJdeTt0tHJV0rXFX""}",2026-07-24 03:00:23.694+00
15d46d93-bc65-408d-a74d-30577688f464,d30e6aaa-81fa-4c45-918a-258b291806c9,sent,2026-07-24 03:00:16.34+00,"{""svixId"": ""msg_3GvpiBhFcKuv4Bce1mHhmrDxPW3""}",2026-07-24 03:00:23.953+00
198383ed-7709-4bac-84d4-a93d2ada6ded,c9d82c90-408e-4b4f-8289-59f2f32129b1,delivered,2026-07-24 03:00:07.979+00,"{""svixId"": ""msg_3Gvph8pCPX4jPsTr4HRhFUQ80Ct""}",2026-07-24 03:00:13.563+00
524af34b-65c8-4f9e-8935-70f0fa9fb4a8,bc811849-c819-43b8-a708-165dc8494fb6,delivered,2026-07-24 03:00:08.77+00,"{""svixId"": ""msg_3Gvph9rqC43dS0f4viefHYef2wp""}",2026-07-24 03:00:13.7+00
f8afa08e-02c0-4522-aa15-044b09696a12,55c2ccf4-161d-4661-a679-3219ea411fd6,delivered,2026-07-24 03:00:08.792+00,"{""svixId"": ""msg_3Gvph2OrfQMBmoSnpAtdX9ja9Il""}",2026-07-24 03:00:13.816+00
8a2f2f26-d643-4c62-ad9f-b034ce56559e,fdedd433-d4b7-4272-8be1-2eb4a5eaae49,delivered,2026-07-24 03:00:08.775+00,"{""svixId"": ""msg_3GvphAjEjQwTYuTvp3m80aerPDT""}",2026-07-24 03:00:13.926+00
ad93109d-f905-4a25-940d-5910d0538ec0,81470e92-8546-4e87-9cba-c445ed84bb85,sent,2026-07-24 03:00:11.077+00,"{""svixId"": ""msg_3GvphCTDPx2ZYaveM97yxJQ450B""}",2026-07-24 03:00:14.066+00
a20b9742-07b8-45e0-a721-069bd2138fdc,ba7d59a2-0447-4a99-82cb-c77e24018530,sent,2026-07-24 03:00:10.309+00,"{""svixId"": ""msg_3GvphF8xFWykuO6e0fXqR0tc3jD""}",2026-07-24 03:00:14.452+00
5eac97e0-bed2-4a10-ab64-c7fe8c807fee,d6554996-6774-4c41-8556-d84a24efa367,sent,2026-07-24 03:00:11.27+00,"{""svixId"": ""msg_3GvphDMji1Ii65BeiZIV1fZfwdT""}",2026-07-24 03:00:14.484+00
42198e07-297c-421e-a7c4-15aa1bc88903,a1dba781-0ab9-46b9-aee4-eb12a5c55d7d,delivered,2026-07-24 03:00:08.807+00,"{""svixId"": ""msg_3GvphCmvuX34JdD1iuxYyslw1VP""}",2026-07-24 03:00:14.515+00
a787ed67-9413-47ad-a83d-c55f533e82ce,ef3dd623-f640-4b47-8a15-774592520e0c,delivered,2026-07-24 03:00:09.775+00,"{""svixId"": ""msg_3GvphCrDcgmigLcOppnd7xRow4V""}",2026-07-24 03:00:14.609+00
780df5e4-0f19-423c-ad6e-6e7a81d6207c,176102ef-aa7b-4ee7-bf67-eeb518ea4b06,delivered,2026-07-24 03:00:08.349+00,"{""svixId"": ""msg_3GvphEzFPQCLY4pA9aQwpgxGDbb""}",2026-07-24 03:00:14.698+00
7aa21348-9b9f-42d8-826b-0992e50a2836,b0d285ab-bab6-46fa-a5e3-b92a85d2d34b,sent,2026-07-24 03:00:11.307+00,"{""svixId"": ""msg_3GvphH2lHIRtinTuE7ZXBTOTsvX""}",2026-07-24 03:00:14.762+00
1554bb0e-485f-4d7d-bd42-85655ea1d975,3a685df3-3856-4cc1-a8c8-824f1f821749,sent,2026-07-24 03:00:12.935+00,"{""svixId"": ""msg_3GvphI5tBfjuiiIigv4gtHsmYjH""}",2026-07-24 03:00:14.838+00
3b3bba33-3460-4622-92a4-3a5d62308b5d,fa5e328c-6062-47b5-b81a-b6b4b5752d45,delivered,2026-07-24 03:00:11.09+00,"{""svixId"": ""msg_3GvphIMdoJZPne4nu0RJB7Wb3mR""}",2026-07-24 03:00:14.912+00
a8cd8b6b-2794-4f23-b624-20031ab7416a,7a4e59c3-6e75-41f8-8f98-36fb838e9b3e,sent,2026-07-24 03:00:10.079+00,"{""svixId"": ""msg_3GvphHkMFIS02GmMEqPT8vhgltn""}",2026-07-24 03:00:15.167+00
75c60236-d0a9-482e-814c-2cbc6168e8c3,949b7d8d-faf3-4eb7-beb7-2bb84e526655,sent,2026-07-24 03:00:12.933+00,"{""svixId"": ""msg_3GvphHkhJpyV8MGYzo96dV4GNzz""}",2026-07-24 03:00:15.264+00
26ca6309-4b1d-41ae-8015-36a867e5a76f,3cd91158-95aa-409c-b065-069a21c23eec,delivered,2026-07-24 03:00:10.499+00,"{""svixId"": ""msg_3GvphIyFh9oPNFrMKI0ztoKxbSx""}",2026-07-24 03:00:15.316+00
48a7024e-83f0-4298-95a0-862c1ae63212,058d6bb4-b407-4ffd-b12e-70113919dfcf,sent,2026-07-24 03:00:13.042+00,"{""svixId"": ""msg_3GvphIxacfvv3IS1Hd50v9LhLVH""}",2026-07-24 03:00:15.484+00
61c4ae7c-4c95-4dda-838a-3d81ab101dbb,4a962ab6-e3d1-47fb-a9f0-1c3d868c45ca,opened,2026-07-24 03:00:08.482+00,"{""svixId"": ""msg_3GvphLnMQoqgruv7hV0qs40wOA3""}",2026-07-24 03:00:15.558+00
f1a6affd-5fc6-44df-b9a5-8a736959e668,0ca06de8-e4fc-4435-be4e-7ca8bec9e7dd,sent,2026-07-24 03:00:11.121+00,"{""svixId"": ""msg_3GvphHAaZHvOqCI2lB7rVv30n3n""}",2026-07-24 03:00:15.764+00
c096d732-9793-4060-bb07-96603a33699a,d7026db0-414a-44b5-b380-acb6aaee4180,sent,2026-07-24 03:00:11.249+00,"{""svixId"": ""msg_3GvphHgAdNwQi0LWufytWZrTRjb""}",2026-07-24 03:00:15.806+00
6caa5c21-7031-482b-8ccd-4529d033b955,613d31ea-18a3-43da-8510-d2c9866e55b2,delivered,2026-07-24 03:00:10.233+00,"{""svixId"": ""msg_3GvphQ15S5iyqvj2aw0m1ZNiQ6p""}",2026-07-24 03:00:15.939+00
9e8b3cc7-7638-4338-9af6-c2ad31dc34e5,6e12bc1b-c810-42c0-843a-66b55bea4766,sent,2026-07-24 03:00:12.947+00,"{""svixId"": ""msg_3GvphFfyXj4NjzdRBmCKTAD7DkF""}",2026-07-24 03:00:16+00
624906e2-fa81-4543-876d-5f54db025eda,99d93315-329b-453c-b2bb-60b055cbcaea,sent,2026-07-24 03:00:13.121+00,"{""svixId"": ""msg_3GvphQxI5jHrWeYV47zXKZEDrdX""}",2026-07-24 03:00:16.087+00
e79a40f6-bc1b-4cf7-be52-85523f628598,d6436944-6bc8-4a59-a2fb-1d2ba6685943,sent,2026-07-24 03:00:13.055+00,"{""svixId"": ""msg_3GvphRZaqALnDwUjKk2fvMQeomt""}",2026-07-24 03:00:16.143+00
ff76c64c-e5b3-4e54-98b1-f0efd9a4ae89,78a7be51-ebf7-4fc6-966d-8ce0f7b23408,delivered,2026-07-24 03:00:10.383+00,"{""svixId"": ""msg_3GvphKN78bRMBk2P9HMsBYnSeuV""}",2026-07-24 03:00:16.566+00
12edf0a4-cac6-4bf3-aeb9-f515e687a540,f0ba42a2-d2b1-4368-81eb-0bd7c04e438e,delivered,2026-07-24 03:00:12.788+00,"{""svixId"": ""msg_3GvphXEb5UpFfNR75ufB7d2lgLv""}",2026-07-24 03:00:16.986+00
c2f38a33-e129-4f28-bc03-5e0ce3b51696,30253144-7bf6-4c0c-b380-34d754954108,delivered,2026-07-24 03:00:10.231+00,"{""svixId"": ""msg_3GvphSfPpPFAZ8CigyOZJaA5Ktb""}",2026-07-24 03:00:17.135+00
33d9da28-699e-40ec-8a8f-fdfcf0391f4f,5eac7446-501a-47a8-ade1-61c21369fdd4,delivered,2026-07-24 03:00:08.404+00,"{""svixId"": ""msg_3GvphTtT6jHuBUhjlpXQRT9g06h""}",2026-07-24 03:00:17.33+00
6401eca3-6e19-4038-b272-6446da0e8a10,0536ce5d-55ef-414d-a311-81f203f2a719,delivered,2026-07-24 03:00:09.759+00,"{""svixId"": ""msg_3GvphMQWpUqKtJSgKI6ugB2Ygbn""}",2026-07-24 03:00:17.405+00
546ea765-8921-4402-a3de-2df75ca8b08c,a11cebc7-03a9-4d70-98c2-4ea4e3f9201d,sent,2026-07-24 03:00:12.829+00,"{""svixId"": ""msg_3GvphL4pwzpev3rzXUIpvlbfsHX""}",2026-07-24 03:00:17.59+00
5c2dac73-ffc9-4cb5-93be-d882c4e9fccd,6e12bc1b-c810-42c0-843a-66b55bea4766,delivered,2026-07-24 03:00:12.947+00,"{""svixId"": ""msg_3GvphS7VTE89jU7tkA05EofZsGF""}",2026-07-24 03:00:17.638+00
32dd80f1-a82f-4d09-9e14-08db234ee2d4,2be90555-3bc3-4347-8d6b-7e9595fe5ef3,sent,2026-07-24 03:00:14.45+00,"{""svixId"": ""msg_3GvphSicLgHYhcKVEOhCwtYTfV1""}",2026-07-24 03:00:17.873+00
e0a39b53-497c-4519-9aa4-beebe4fdd601,85df3ae3-8423-4112-ae4d-9ee1a52eafb4,delivered,2026-07-24 03:00:12.853+00,"{""svixId"": ""msg_3GvphOUjBbS0A8h1khZnKJIBYpr""}",2026-07-24 03:00:17.973+00
f460d0fe-3750-4082-b021-656541693e1a,c4d22e8f-a949-4dc5-b3fe-0fa2e6cde0ef,delivered,2026-07-24 03:00:08.78+00,"{""svixId"": ""msg_3GvphTtpatsAzDFfNWIxSezawWd""}",2026-07-24 03:00:18.132+00
ea5c3df8-c051-4e72-b4bd-2934789a8578,835af1e3-44ec-4354-bf57-ebf45791ea94,opened,2026-07-24 03:00:09.601+00,"{""svixId"": ""msg_3GvphO3e1XqkIiFXRmIzywuWOvH""}",2026-07-24 03:00:18.474+00
c93ad143-c925-49a7-9087-85850b87105e,c462380e-ed42-4c2e-b2e1-01710feedd4b,opened,2026-07-24 03:00:10.203+00,"{""svixId"": ""msg_3GvpheQNlnHHG8rio0KjUOnZht9""}",2026-07-24 03:00:18.691+00
f3304512-c845-4579-95ad-3997f6e3f306,ce243227-8ff6-4d20-ae41-dcb6fbb6d2c7,delivered,2026-07-24 03:00:12.819+00,"{""svixId"": ""msg_3GvpheNnRS4OZOGoq7c8kZjfdiJ""}",2026-07-24 03:00:18.784+00
d2922a79-8a5f-4070-b650-8aafcf52ae71,8ef3f284-75be-4d68-b560-6bd935a97ba8,delivered,2026-07-24 03:00:08.366+00,"{""svixId"": ""msg_3GvpheySq70t1Ill9kLTx6KgfvT""}",2026-07-24 03:00:18.94+00
5b86335f-c805-4e90-acc2-2707f0f96b26,4ec86f08-4298-472c-a5c6-03aabe3eada8,delivered,2026-07-24 03:00:08.48+00,"{""svixId"": ""msg_3GvphUHdA1i29iKhF3nJiIeH2Rr""}",2026-07-24 03:00:19.108+00
ee5c180d-d746-41ea-ac04-8e702cb64723,3229bf91-689b-4601-bd0f-ddc84ef10af5,delivered,2026-07-24 03:00:13.033+00,"{""svixId"": ""msg_3GvphhLQt0NwC0h9IDx3DDqiAzH""}",2026-07-24 03:00:19.403+00
bd74a56e-5df7-487b-adc4-873909bd1655,88499ac2-6487-43bc-b93a-3dfc2250b456,sent,2026-07-24 03:00:14.464+00,"{""svixId"": ""msg_3Gvphhnpid843b3VWZ1ZRzbG3Id""}",2026-07-24 03:00:19.525+00
539dd2ae-3bad-4179-b13c-d3e39f78378e,52ad0e2c-e2d6-4051-9aa5-6ff4d103de6a,sent,2026-07-24 03:00:16.364+00,"{""svixId"": ""msg_3GvphkKiIJWHJpfj14dpeyMEbMd""}",2026-07-24 03:00:19.558+00
10395ec9-7325-4b32-ba95-24d774927884,19c0917d-faab-4928-bafc-733f3ebd05b1,delivered,2026-07-24 03:00:12.835+00,"{""svixId"": ""msg_3GvphYkUx77SjR5pWoeG4aoTC8d""}",2026-07-24 03:00:19.617+00
c48985ea-d332-4d5d-bae1-08503a5bb8c6,81a1b54d-8b7b-44dd-be5d-c8a2ba12d479,sent,2026-07-24 03:00:14.457+00,"{""svixId"": ""msg_3GvphYsIwhnRmXE7wpv9uKrnw9X""}",2026-07-24 03:00:20.168+00
53e04107-368f-4319-a45e-c54ef55f4afd,c067e461-1a2c-4cbb-aa86-f38cf480ee3b,delivered,2026-07-24 03:00:11.715+00,"{""svixId"": ""msg_3GvphZ8NVfQOPwKKXzyLBosi9Bn""}",2026-07-24 03:00:20.2+00
0b17180e-e6db-4f6b-afc3-07274f49a3c8,c71f74f9-d03c-47c3-8c71-fb301d5b1906,sent,2026-07-24 03:00:12.98+00,"{""svixId"": ""msg_3GvphlPBE6T2FatIvHNuoI0ogNL""}",2026-07-24 03:00:20.451+00
5b6bbaaa-6a37-4ab8-a5eb-fe94c7fc3e38,e8c1821a-3510-49f5-ac4f-b0807a0aa44b,delivered,2026-07-24 03:00:14.514+00,"{""svixId"": ""msg_3GvphxcAaVOsI8ueMJewlesWVYd""}",2026-07-24 03:00:20.487+00
0dc57dd8-c1dc-4c91-a5fa-68c79ad78dbf,d93214c8-1fb1-4fe3-81f2-5e34e16d44e5,sent,2026-07-24 03:00:16.4+00,"{""svixId"": ""msg_3Gvphp5UbZb5JHNBTGKxqdXORAt""}",2026-07-24 03:00:20.762+00
9036229a-2e73-4d8a-90b8-8358f76ab767,7aec6fa9-8e9e-4ec1-9e8c-dda81608eea1,delivered,2026-07-24 03:00:11.025+00,"{""svixId"": ""msg_3GvphdYapRR4m2VrbdX2DSLYT2F""}",2026-07-24 03:00:20.801+00
c9af0b42-3751-40e1-8291-84c74d447cc4,429ff1ca-79a9-4411-a4df-df4f65a9f2dc,delivered,2026-07-24 03:00:14.426+00,"{""svixId"": ""msg_3Gvphopmn6lmIpi1W3TDveje1uR""}",2026-07-24 03:00:20.929+00
9646c90b-2850-46a2-bda0-6377469ac48a,567e5cb9-0a01-49fd-83a4-09ecd1fd98e0,delivered,2026-07-24 03:00:14.398+00,"{""svixId"": ""msg_3Gvphd7ihkBdrxVfeWiWuJjjk59""}",2026-07-24 03:00:21.238+00
73c910ab-bef8-4642-a9bd-64298270b807,c432d61e-cf34-4d92-bea1-8bc7003e9b58,delivered,2026-07-24 03:00:09.723+00,"{""svixId"": ""msg_3GvphfpYGlrU1PUjZJx4RpVp64t""}",2026-07-24 03:00:21.409+00
60db6458-faa5-45be-b2ed-d1b8995185d0,9ed40cbd-9bf5-4681-a13a-1de07d4b40dc,delivered,2026-07-24 03:00:12.928+00,"{""svixId"": ""msg_3Gvpi1HBZ1uHOaAi6RH3Yo9tXah""}",2026-07-24 03:00:21.49+00
9495a0a3-0af2-4740-93f4-3123303f461b,5fe493d4-d0b9-4629-a66a-eb537139165f,opened,2026-07-24 03:00:14.523+00,"{""svixId"": ""msg_3GvphqN8rcnwrQqF6AUaXK9em91""}",2026-07-24 03:00:21.563+00
